,questionId,isCorrectAnswer,title,type,output
229,1568310817341,0.9152542372881356,"
The Robust covariance matrix algorithm is one where we remove the covariance matrix from the Mahalanobis distance, so that we can better measure distance of an instance to the mean and separate outliers.

",SINGLE_CHOICE,1.0
230,1568310841165,0.8926553672316384,"
The local outlier factor algorithm works by drawing spheres around each datapoint, and measuring by what factor it will need to expand the radius to reach other datapoints. The instance that needs the largest factor of expansion is an outlier.




",SINGLE_CHOICE,1.0
231,1568310870539,0.5423728813559322,"
Why do we need to remove outliers?

",MULTI_CHOICE,1.0
232,1568310959087,0.9032258064516129,"
Outlier detection is used primarily to detect outliers in the test set

",SINGLE_CHOICE,1.0
233,1568310981187,0.9032258064516129,"
Novelty detection can be considered a semi-supervised technique.

",SINGLE_CHOICE,1.0
234,1568311007155,0.7741935483870968,"
The parameter nu in the One class SVM is an upper bound on the fraction of training errors and a lower bound of the fraction of support vectors.

",SINGLE_CHOICE,1.0
235,1568311047449,0.9032258064516129,"
We assume that there are no outliers when performing novelty detection.

",SINGLE_CHOICE,1.0
236,1568311230198,0.8148148148148148,"
Why are collaborative filtering algorithms better than content based filtering?

",SINGLE_CHOICE,1.0
237,1568311279797,0.25925925925925924,"
What is the purpose of measuring cosine similarity in content based filtering algorithms?

",MULTI_CHOICE,0.0
238,1568311335724,0.7407407407407407,"
Which collaborative filtering algorithm might use cosine similarity?

",SINGLE_CHOICE,1.0
239,1568311399627,0.7704918032786885,"
Users that are too far away in similarity are given large weights so that their ratings are not used.

",SINGLE_CHOICE,1.0
240,1568311421968,0.5245901639344263,"
In the KNNBasic algorithm, the value of k determines:

",SINGLE_CHOICE,1.0
241,1568311475497,0.6557377049180327,"
Why is the Reader class used?

",SINGLE_CHOICE,1.0
242,1568343679214,0.873015873015873,"
What is the parameter to control the transparency of plots in scatter plot?

",SINGLE_CHOICE,1.0
243,1568345091179,0.2807017543859649,"
Which of the following are examples of time series analysis?




",MULTI_CHOICE,0.0
244,1568345126547,0.6578947368421053,"
Why do we sometimes opt to remove seasonality and trend from the data?




",SINGLE_CHOICE,1.0
245,1568345176513,0.9166666666666666,"
The values are moving almost as if it is at random. What kind of data is this?




",SINGLE_CHOICE,1.0
246,1568345223312,0.6111111111111112,"
What does the order of integration mean?




",SINGLE_CHOICE,1.0
247,1568345288317,0.7843137254901961,"
How do you remove trend in data?




",SINGLE_CHOICE,1.0
248,1568345326103,0.9019607843137255,"
If the ACF plot decays slowly, the data is stationary.




",SINGLE_CHOICE,1.0
249,1568345344952,0.5098039215686274,"
What does it mean if the modulus of a model is greater than one.




",SINGLE_CHOICE,1.0
250,1568346831601,0.8518518518518519,"
In which case Gaussian mixture models are better than K-means (clustering)?

",SINGLE_CHOICE,1.0
251,1568346875560,0.6111111111111112,"
Why do we take the logarithm for obtaining the best parameters using maximum likelihood?

",SINGLE_CHOICE,1.0
252,1568346920799,0.6111111111111112,"
How do we obtain the maximum value of any parameter from the log of the maximum likelihood equation?




",SINGLE_CHOICE,1.0
253,1568346986571,0.7142857142857143,"
How do we find the expected value of the continuous distribution?




",SINGLE_CHOICE,1.0
254,1568347023954,0.44642857142857145,"
Some of the measures that helps to obtain a global maximum in Gaussian Mixtures are:

",MULTI_CHOICE,0.0
255,1568347076837,0.3387096774193548,"
norm.rvs() takes the following parameters:

",MULTI_CHOICE,0.0
256,1568347179723,0.5444444444444444,"
Which of the following algorithms allows soft cluster assignments?




",MULTI_CHOICE,1.0
257,1568347220009,0.7333333333333333,"
The pdf of the mixture of gaussian model is equal to:

",SINGLE_CHOICE,1.0
258,1568347264943,0.8,"
Which of the following covariance type have the lowest complexity?

",SINGLE_CHOICE,1.0
259,1568347295324,0.6,"
The parameters of sklearn.mixture.GaussianMixture are:




",MULTI_CHOICE,1.0
260,1568348148932,0.7702702702702703,"
Jon is moving due East at 40km/hr. Alice is moving double his speed due North. What is their cosine similarity?




",SINGLE_CHOICE,1.0
261,1568348187267,0.8648648648648649,"
The main strength of content based recommender systems is that there information about what other users liked or didn’t like is incorporated in the recommendation process.

",SINGLE_CHOICE,1.0
262,1568348276853,0.32432432432432434,"
The highest score will relate to:




",SINGLE_CHOICE,0.0
263,1569240289660,0.7142857142857143,"
In the given line of code which line contains error?





",SINGLE_CHOICE,1.0
264,1569240386170,0.7807308970099668,"
Given the following code:









What is the output?

",SINGLE_CHOICE,1.0
265,1569240551741,0.8380281690140845,"
 Is the following code pure function ?








",SINGLE_CHOICE,1.0
266,1569240784299,0.6857142857142857,"
In the given class definition which instance variable(s) are considered private by convention:








",SINGLE_CHOICE,1.0
267,1569240868423,0.72,"
What type of inheritance is illustrated in the following piece of code?





",SINGLE_CHOICE,1.0
268,1569241049187,0.19831223628691982,"
Which of the following are correct code for given dataframe (customers)?






A. def funs(x):


        return(x[0:2])


    customers['INITIAL'] = customers.apply(lambda x : funs(x[""FIRST_NAME""]), axis=1)


B. def funs(x):


        return(x[0:2])


     customers['INITIAL'] = customers.apply(lambda x : funs(x[‘first_name’]), axis=1) 


C.  customers['INITIAL'] = customers.apply(lambda x : x['FIRST_NAME'][0:2],axis=1) 


D. def funs(x):


        return(x[0:2])


     customers['INITIAL'] = customers.apply(lambda x : funs(x['FIRST_NAME']))







",MULTI_CHOICE,0.0
269,1569241468759,0.6031746031746031,"
Which fragment of code produces the given image. Assume the data for x and y axes are x1,y1 and x2,y2 respectively.






 


A. 


     plt.subplot(2, 1, 1)


     plt.plot(x1, y1, 'ko-')


     plt.subplot(2, 1, 2)


     plt.plot(x2, y2, 'r.-')





B. 


     plt.subplot(2, 2, 1)


     plt.plot(x1, y1, 'k--')


     plt.subplot(2, 2, 2)


     plt.plot(x2, y2, 'r.-')





C. 


     plt.subplot(1, 2, 1)


     plt.plot(x1, y1, 'k-o')


     plt.subplot(1, 2, 1)


     plt.plot(x2, y2, 'r.-')

",SINGLE_CHOICE,1.0
270,1569241979211,0.9411764705882353,"
Which of the following is most likely to overfit the data, if a new sample is introduced?





",SINGLE_CHOICE,1.0
271,1569242091831,0.6811594202898551,"
Given the confusion matrix below: What is the recall for A?





",SINGLE_CHOICE,1.0
272,1569242153567,0.5652173913043478,"
What is the F1-Score for the confusion matrix given above:

",SINGLE_CHOICE,1.0
273,1569242201611,0.8840579710144928,"
Which of the following is the correct ROC curve diagram?








",SINGLE_CHOICE,1.0
274,1569242314147,0.8843537414965986,"
Can a logistic decision boundary classify the blue and yellow points in the figure below?


Note that the two axes represent the only two feature the logistic model can take in as inputs, and they can have values of 1 and 0 only.





",SINGLE_CHOICE,1.0
275,1569242474403,0.6666666666666666,"
The following table depicts the number of people at a hospital by whether they have a fever or not and by whether they have the flu or not.


What is the probability that someone has a fever given they have flu?








",SINGLE_CHOICE,1.0
276,1569242597925,0.6372549019607843,"
The following table depicts the number of people at a hospital by whether they have a fever or not and by whether they have the flu or not.


 What’s the probability of someone having a fever? 





",SINGLE_CHOICE,1.0
277,1569242678447,0.7352941176470589,"
The following table depicts the number of people at a hospital by whether they have a fever or not and by whether they have the flu or not.


What is the probability of a person having the flu given that they do not have a fever?





",SINGLE_CHOICE,1.0
278,1569242837745,0.8918918918918919,"
What is the optimum number of principal components in the figure below?








",SINGLE_CHOICE,1.0
279,1569242920206,0.8648648648648649,"
Which algorithm is suitable for these data points?





",SINGLE_CHOICE,1.0
280,1569243139972,0.9272727272727272,"
In the equation below, what happens in the E and M steps:








",SINGLE_CHOICE,1.0
281,1569243225406,0.9180327868852459,"
We will implement the following gaussian distribution for D-dimensional vector of continuous variables x:








",SINGLE_CHOICE,1.0
282,1569243391467,0.9734513274336283,"
Can the image be considered as an example of a stationary series?








",SINGLE_CHOICE,1.0
283,1572590577228,0.815068493150685,"
How can we define AI?

",SINGLE_CHOICE,1.0
284,1572590672322,0.8082191780821918,"
There are some applications which integrate machine, software, and special information to impart reasoning and advising. They provide explanations and advice to the users.


Which AI application is described in the above statement?




",SINGLE_CHOICE,1.0
285,1572595622089,0.6493055555555556,"
Neural networks were shown in a prominent book to be unable to represent even simple systems. These led to the decline of research on Neural networks till multilayer neural networks were invented, which caused the deep learning boom. 

",SINGLE_CHOICE,1.0
286,1572595646669,0.8854166666666666,"
The resurgence of interest in deep learning and AI in the 1980s was because of an algorithm that was invented almost a decade ago. 

",SINGLE_CHOICE,1.0
287,1572595674469,0.6597222222222222,"
AI research stopped in the period called the AI winter because of lack of funding

",SINGLE_CHOICE,1.0
288,1572595719182,0.7324675324675325,"
Thinking rationally leads to correct inference which leads to correct acting rationally.

",SINGLE_CHOICE,1.0
289,1572595789321,0.8181818181818182,"
Complex AI system such as Self driving car is an example of ?

",SINGLE_CHOICE,1.0
290,1572595822735,0.7090909090909091,"
Machine Learning is the most effective method available in the application of Artificial Intelligence.

",SINGLE_CHOICE,1.0
291,1572595854363,0.7792207792207793,"
 Rational agent always achieves the best outcome.

",SINGLE_CHOICE,1.0
292,1572595879666,0.8415584415584415,"
Any device that perceives its environment and takes actions that maximize its chances of success at some goal is termed?

",SINGLE_CHOICE,1.0
293,1572595941668,0.5272727272727272,"
Expert system that can diagnose medical problems better than multiple human specialist is an example of ?

",SINGLE_CHOICE,1.0
294,1572596029942,0.9804878048780488,"
All machine learning is AI, but all AI is not machine learning.

",SINGLE_CHOICE,1.0
295,1572596087456,0.8121951219512196,"
Classifying spam vs non-spam emails is a type of … task?




",SINGLE_CHOICE,1.0
296,1572596155382,0.5121951219512195,"
Which of the following statements are true?

",MULTI_CHOICE,1.0
297,1572596198309,0.7414634146341463,"
Grouping different books based on their author, genre, etc can be done using which approach?

",SINGLE_CHOICE,1.0
298,1572596230114,0.7780487804878049,"
 In deep learning, the outer layer learns complex features and the inner layers learn primitive features.

",SINGLE_CHOICE,1.0
299,1572596254688,0.8365853658536585,"
Top gaming AI which can beat professional Chess and Go Grandmasters can be trained mainly using which approach?

",SINGLE_CHOICE,1.0
300,1572596556394,0.9112554112554112,"






T

h

e

 

h

e

x

a

d

e

c

i

m

a

l

 

r

e

p

r

e

s

e

n

t

a

t

i

o

n

 

o

f

 

65


7

8


 

i

s

 

?


The\space hexadecimal \space representation\space of \space 657_{8}\space is\space ?


The hexadecimal representation of 6578​ is ?



",SINGLE_CHOICE,1.0
301,1572596943622,0.8993506493506493,"
How many unique values can you represent using a 16-bit integer?

",SINGLE_CHOICE,1.0
302,1572597002674,0.961038961038961,"
You need a variable that is an integer, and you need it to be able to store negative values too. What type of integer should it be?

",SINGLE_CHOICE,1.0
303,1572597100622,0.7088744588744589,"
How many bits does ASCII need to encode a character?

",SINGLE_CHOICE,1.0
304,1572597171992,0.6753246753246753,"
How many bits does unicode use to encode characters?

",SINGLE_CHOICE,1.0
305,1572597293489,0.237012987012987,"
Which of the following encodings is backwards compatible with ASCII?

",MULTI_CHOICE,0.0
306,1572597414703,0.896978021978022,"
How many shades are possible in an 8-bit grayscale image?

",SINGLE_CHOICE,1.0
307,1572597451474,0.5247252747252747,"
What does an alpha channel in an image control?




",MULTI_CHOICE,1.0
308,1572597486513,0.7431318681318682,"
Sound is recorded as a digital signal using a process that is called?

",SINGLE_CHOICE,1.0
309,1572597598104,0.6909340659340659,"
How much memory does an 8-bit RGB image of size 1920 x 1080 pixels use in the RAM after being decoded to an array? Ignore compression and file headers, and choose the closest value from the options below.

",SINGLE_CHOICE,1.0
310,1572597691699,0.8241758241758241,"
Which of the following is a lossy format for storing audio?

",SINGLE_CHOICE,1.0
